s_id,Startup_Name,Location,Industry
64f70a44e4b00a42db1915d8,Act Digital,"Ahmedabad,Gujarat",Advertising
64f7096de4b00a42db191580,CRIYA PRODUCTS INDIA PRIVATE LIMITED,"Bengaluru,Karnataka",Retail
64f70875e4b00a42db19151f,EXON ENGINEERING PRIVATE LIMITED,"Thane,Maharashtra",Chemicals
64f7084de4b00a42db19150e,Jugo Play LLP,"South Delhi,Delhi",Education
64f45caee4b0c7662b3a8905,ENVISION RESEARCH LAB AND MEDICAL SOLUTIONS (OPC) PRIVATE LIMITED,",Delhi",
62f175a3e4b02524d81aace1,ALPHA WEB INNOVATIONS PRIVATE LIMITED,"Hisar,Haryana",IT Services
64f45a22e4b0c7662b3a8898,ALTRACAL SYSTEMS PRIVATE LIMITED,"Gwalior,Madhya Pradesh",Professional & Commercial Services
64f45863e4b0c7662b3a8842,Technosys Future,"South West Delhi,Delhi",IT Services
64f45779e4b0c7662b3a8825,SHRIKRISN BRIZ PRIVATE LIMITED,"Patna,Bihar",Food & Beverages
64f45550e4b0c7662b3a87fe,PROPHYLAXIS GAMES PRIVATE LIMITED,"Mumbai,Maharashtra",Toys and Games
64f4523ce4b0c7662b3a87b8,SENATE HOLIDAYS PRIVATE LIMITED,"Thane,Maharashtra",Travel & Tourism
64f44fb1e4b0c7662b3a8773,GANGES GLOBAL PRIVATE LIMITED,"Gurugram,Haryana",Human Resources
64f44f8be4b0c7662b3a876f,Arun Kumar,"Bengaluru,Karnataka",Food & Beverages
64f57f7ee4b0c7662b3b0d0c,REKONNECT SKILLS LLP,"Tirupati,Andhra Pradesh",Education
64f57eeae4b0c7662b3b0cbb,DRONEVIEW SOLUTIONS LLP,",Karnataka",
64f57e46e4b0c7662b3b0c7a,House of Blame,"Delhi,Delhi",Textiles & Apparel
64f57de0e4b0c7662b3b0c42,Oya Oya,"Gurugram,Haryana",AR VR (Augmented + Virtual Reality)
64f57dc8e4b0c7662b3b0c23,TAG NATURAL AND ESSENTIALS PRIVATE LIMITED,"Gurugram,Haryana",Food & Beverages
64f57d7ae4b0c7662b3b0bfc,EDURISHI EDUVENTURES PRIVATE LIMITED,"Pune,Maharashtra",Education
64f57cd0e4b0c7662b3b0bbc,Klvin Innovation Labs,"Hyderabad,Telangana",Internet of Things
64f57c52e4b0c7662b3b0b8d,GOODPRO CORPORATION PRIVATE LIMITED,",Haryana",
64f57a63e4b0c7662b3b0abe,DHARTI REFORMS PRIVATE LIMITED,"Pune,Maharashtra",Agriculture
64ede1a8e4b0380294dbc421,RICKLY FOOTWEARS PRIVATE LIMITED,"West Delhi,Delhi",Fashion
64ede1a0e4b0380294dbc41e,Maminka's Kitchen,"Bengaluru Urban,Karnataka",Food & Beverages
64ede0f3e4b0380294dbc3e0,JAYNA AGRO FOOD & RESOURCES PRIVATE LIMITED,"Ahmedabad,Gujarat",Agriculture
64ede0eae4b0380294dbc3dc,DV ANALYTICS PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Analytics
64ede0b9e4b0380294dbc3c2,MAMMOTH SKIN,"Lucknow,Uttar Pradesh",Other Specialty Retailers
64ede060e4b0380294dbc3a7,Nexus Nodes,"Mumbai,Maharashtra",Education
64eddf1ae4b0380294dbc30c,GLOBAL ECONTENT PRIVATE LIMITED,"Mumbai,Maharashtra",Analytics
64edde94e4b0380294dbc2d5,SARUS AGRO PRIVATE LIMITED,"Karnal,Haryana",Agriculture
64edde66e4b0380294dbc2c2,SRI SATHYA SAI MEDHA WELLBEING COUNSEL,"Dharmavaram,Andhra Pradesh",Healthcare & Lifesciences
64f31cc2e4b0c7662b3a6811,CANDYLUSH COSMETICS (OPC) PRIVATE LIMITED,"Jalpaiguri,West Bengal",Healthcare & Lifesciences
64f31baee4b0c7662b3a67ca,RACE EDITORIALE LLP,"Kanchipuram,Tamil Nadu",Media & Entertainment
64f31b8ce4b0c7662b3a67c6,MGSR BUILDCON PRIVATE LIMITED,"Gurugram,Haryana",Construction
64f31b4ce4b0c7662b3a67bc,BHARATI SHIP MANAGEMENT PRIVATE LIMITED,"Mumbai,Maharashtra",Other Specialty Retailers
64f31b26e4b0c7662b3a67ac,Sharp,"Delhi,Delhi",Analytics
64f31a24e4b0c7662b3a6768,Weeez,"Warangal,Telangana",Food & Beverages
64f31a00e4b0c7662b3a674b,NUTANS 24 INFRASTRUCTURE (OPC) PRIVATE LIMITED,"East Singhbhum,Jharkhand",Real Estate
5b153d45e4b04e859d29548e,AUTOMOTO GENSET SOLUTIONS LLP,"New Delhi,Delhi",Biotechnology
64f319dfe4b0c7662b3a6738,CHARVIX TECHNOLOGY INDIA PRIVATE LIMITED,"Alwar,Rajasthan",Green Technology
64f342d8e4b0c7662b3a6f6b,HAP RETROFIT AND ENGINEERING INFRASTRUCTURE PRIVATE LIMITED,"Kolkata,West Bengal",Logistics
64f34146e4b0c7662b3a6f34,DSMS DIGITALS,"Delhi,Delhi",Media & Entertainment
64f33ff4e4b0c7662b3a6f0c,Shriman Avdhosh Shivanand Minerals India Pvt Ltd,"Mahoba,Uttar Pradesh",Transportation & Storage
64f33de7e4b0c7662b3a6ed8,KSG SONS AND SERVICES PRIVATE LIMITED,"Patna,Bihar",Transportation & Storage
64f33d3ce4b0c7662b3a6ebb,KAUM OUTREACH PRIVATE LIMITED,"Mumbai Suburban,Maharashtra",Healthcare & Lifesciences
64f33cc7e4b0c7662b3a6ea5,Protection Redifined,"South West Delhi,Delhi",Retail
64f33b54e4b0c7662b3a6e80,ARSVITAE INFOTECH PRIVATE LIMITED,",Kerala",
64f3384de4b0c7662b3a6e16,PANMODAL LOGISTICS PRIVATE LIMITED,"Bengaluru,Karnataka",Transportation & Storage
64f33672e4b0c7662b3a6db6,IMMAGINAZIONE PVT LTD,"Hyderabad,Telangana",IT Services
64f635fde4b09ce57659b0b0,Zodmo,"Kohima,Nagaland",Advertising
64f625d8e4b09ce57659afd2,Cyclotecc,"Ahmedabad,Gujarat",Automotive
64f620f0e4b09ce57659af62,Aadi Space,"Pune,Maharashtra",Aeronautics Aerospace & Defence
64f61c91e4b09ce57659aedc,Restaurent,"Rampur,Uttar Pradesh",Food & Beverages
64f618a6e4b09ce57659ae6d,Revantos Consultancy Private Limited,"Bengaluru Urban,Karnataka",Human Resources
64f61721e4b09ce57659ae34,Beyond Learners Pvt Ltd,"Guwahati,Assam",Education
64f61650e4b09ce57659ae10,M/S R.P.S.G. ENTERPRISES,"Pathankot,Punjab",Retail
64f614a3e4b09ce57659ade2,RK Mall Shopping Center,"Darbhanga,Bihar",Real Estate
64f613c0e4b09ce57659adcf,AVB Com Enterprises,"Ghaziabad,Uttar Pradesh",Telecommunication & Networking
64ef6ac7e4b0c7662b39a5c4,Mysufu technologies pvt ltd,"Darrang,Assam",Biotechnology
64ef678fe4b0c7662b39a561,Symbological Security and Human Resources Services,"Gwalior,Madhya Pradesh",Human Resources
64ef66f1e4b0c7662b39a53e,Meet Mobility Private Limited,"Kolkata,West Bengal",Automotive
64ef6432e4b0c7662b39a492,Shrindha,"Chandigarh,Chandigarh",Agriculture
64ef6102e4b0c7662b39a342,nude,"Bhubaneswar,Odisha",Fashion
62c1511ae4b07b2cdee19e7e,Naga Jyothirmai,"Bengaluru,Karnataka",
64ef5d37e4b0c7662b39a248,Wishtales Pvt Ltd,"Bengaluru,Karnataka",AI
64ef5498e4b0c7662b39a0e2,Digiboard Tech Private Limited,"New Delhi,Delhi",Media & Entertainment
64ef52ffe4b0c7662b39a08a,Melflora,"Allahabad,Uttar Pradesh",Food & Beverages
64f1db39e4b0c7662b3a3399,ALOMIND LABS PRIVATE LIMITED,",Telangana",
64f1d814e4b0c7662b3a32d8,SHREE VENKATESWARA ASSOCIATES,"Hyderabad,Telangana",Retail
64f1ccfae4b0c7662b3a2fbe,Keshri yadav,"Guna,Madhya Pradesh",
64f1d790e4b0c7662b3a32c1,Alara Health Science,"Rajkot,Gujarat",House-Hold Services
64f1d750e4b0c7662b3a32ae,SHOPPRE GLOBAL PRIVATE LIMITED,"Bengaluru,Karnataka",Transportation & Storage
64f1d5f5e4b0c7662b3a3245,STARGAZERS FOODS PRIVATE LIMITED,",Rajasthan",
64f1d592e4b0c7662b3a3226,SHRANKETH INFRATECH PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Construction
64f1d507e4b0c7662b3a3207,MAXCELLENT INTEGRATED SOLUTIONS PRIVATE LIMITED,"Gurugram,Haryana",Professional & Commercial Services
64f1d2eae4b0c7662b3a318a,VKS PROJECTS,"Navi Mumbai,Maharashtra",Construction
64f321e1e4b0c7662b3a6941,ARSH MEDI TECH PRIVATE LIMITED,"Gaya,Bihar",Healthcare & Lifesciences
64f320f6e4b0c7662b3a6904,Sher King,"South Delhi,Delhi",Fashion
64f320d2e4b0c7662b3a6900,SKB Agrovision Pvt Ltd,"Coimbatore,Tamil Nadu",Agriculture
64f3202be4b0c7662b3a68de,ALLES INNOVATIONS LLP,"Palghar,Maharashtra",Other Specialty Retailers
64f31ed4e4b0c7662b3a6889,A B CORPORATION,"Guwahati,Assam",Construction
64f31dd9e4b0c7662b3a6857,NABHIVARSA SECURITY SOLUTIONS PRIVATE LIMITED,"North West Delhi,Delhi",Professional & Commercial Services
64f31dc2e4b0c7662b3a684e,MAA PITAMBARA ADVERTISING & MULTIPURPOSEWORK PRIVATE LIMITED,"Nashik,Maharashtra",Professional & Commercial Services
64f31db7e4b0c7662b3a684b,SCHOLARSCOPE NIKITA GLOBAL (OPC) PRIVATE LIMITED,"Central Delhi,Delhi",Travel & Tourism
64f31d14e4b0c7662b3a6829,Dense Solutions,"Faridabad,Haryana",AI
64f31322e4b0c7662b3a6540,PATHMASRI CHITFUNDS PRIVATE LIMITED,"Coimbatore,Tamil Nadu",Finance Technology
64f312f7e4b0c7662b3a6532,BEYOND VENTURES,"Gurugram,Haryana",Healthcare & Lifesciences
64f312a5e4b0c7662b3a6526,HORTILIFE GENETICS PRIVATE LIMITED,"Thane,Maharashtra",Agriculture
64f31258e4b0c7662b3a6512,INFORMATICS,"Kolkata,West Bengal",Computer Vision
64f30ee6e4b0c7662b3a6467,YANTRAMSHA SIDDHANTAHA PRIVATE LIMITED,"Pune,Maharashtra",Technology Hardware
64f30ee4e4b0c7662b3a6464,S.R. Foods,"Jaipur,Rajasthan",Food & Beverages
64f30ea1e4b0c7662b3a644e,Air Cool Services,"Mumbai,Maharashtra",Professional & Commercial Services
64f30e61e4b0c7662b3a6441,FALVOR FOODS PRODUCTS PRIVATE LIMITED,"Dehradun,Uttarakhand",Food & Beverages
64f30e33e4b0c7662b3a6437,ICREATE INNOVATION PRIVATE LIMITED,"Gurugram,Haryana",IT Services
64f5a1b4e4b0c7662b3b1a30,PJLAVISH PRIVATE LIMITED,"Hyderabad,Telangana",Fashion
64f5a18be4b0c7662b3b1a1c,Ruh Complete Solutions Private Limited,"Bengaluru Urban,Karnataka",Professional & Commercial Services
64f5a158e4b0c7662b3b1a11,ARCHNA CONSTRUCTIONS,"Aligarh,Uttar Pradesh",Construction
64f5a140e4b0c7662b3b1a07,VIKAS HOMES AND DEVELOPERS INDIA PRIVATE LIMITED,"Hyderabad,Telangana",Real Estate
64f5a108e4b0c7662b3b19e5,Easestream,"Indore,Madhya Pradesh",Social Impact
64f59f9fe4b0c7662b3b1918,PITRU INDUSTRIES PRIVATE LIMITED,"Rajkot,Gujarat",Automotive
64f59da6e4b0c7662b3b1841,VISTAR ENT PRIVATE LIMITED,"Sirsi,Karnataka",Renewable Energy
64f59d32e4b0c7662b3b1805,HBITS PROPTECH PRIVATE LIMITED (FORMERLY KNOWN AS HBITS ONLINE PLATFORM PRIVATE LIMITED),"Mumbai,Maharashtra",Finance Technology
64f59c37e4b0c7662b3b1795,ASK LOGISTIXS,"Chennai,Tamil Nadu",Transportation & Storage
64f3055de4b0c7662b3a61e3,Futurewave A.I,"Mumbai Suburban,Maharashtra",AI
64f30540e4b0c7662b3a61db,HIRASHREE CONTRACTORS LLP,"Deoghar,Jharkhand",Construction
64f3050de4b0c7662b3a61d6,TWG INTERNATIONAL PRIVATE LIMITED,"Hyderabad,Telangana",Education
64f30495e4b0c7662b3a61c0,WEAVER SAGA PRIVATE LIMITED,"Thane,Maharashtra",Fashion
64f30458e4b0c7662b3a61b6,FILAMENT LIGHTING PRIVATE LIMITED,"Gurugram,Haryana",Technology Hardware
64f3042de4b0c7662b3a61ad,MB ANALYTICS INDIA PRIVATE LIMITED,"Jaipur,Rajasthan",Analytics
64f3040ce4b0c7662b3a61a5,VLSIT&P SERVICES PRIVATE LIMITED,"Kurnool,Andhra Pradesh",Technology Hardware
64f301c9e4b0c7662b3a60eb,Linuxe Chemicals Private Limited,"South Delhi,Delhi",Chemicals
64f301c0e4b0c7662b3a60e4,MEDIATED PRO SYSTEMS (OPC) PRIVATE LIMITED,"Warangal,Telangana",IT Services
64f1a74fe4b0c7662b3a2356,SHRIRANG AUTOMATION AND CONTROLS,"Surat,Gujarat",Technology Hardware
64f1a622e4b0c7662b3a2313,GAMEMET,"Pune,Maharashtra",Social Network
64f1a4f1e4b0c7662b3a22b4,MEGASAT TECHNOLOGIES PRIVATE LIMITED,",Delhi",
64f1a46fe4b0c7662b3a22a0,DHAVIT GLOBAL LIFE SCIENCES PRIVATE LIMITED,"Solapur,Maharashtra",Healthcare & Lifesciences
64f1a459e4b0c7662b3a229b,Pcode Checkout Pvt Ltd,"Nagercoil,Tamil Nadu",IT Services
64f1a396e4b0c7662b3a225b,SHRIKARTIKAY TRADERS & SUPPLIER PRIVATE LIMITED,"Lucknow,Uttar Pradesh",Construction
64f1a384e4b0c7662b3a224e,KASTURI ENTERPRISES,"Allahabad,Uttar Pradesh",Professional & Commercial Services
64f1a302e4b0c7662b3a221b,SBY STAR PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Food & Beverages
64f1a2e0e4b0c7662b3a220f,MetalBazzar,"Bengaluru,Karnataka",Other Specialty Retailers
64f44384e4b0c7662b3a8624,ZWILLING LABS PRIVATE LIMITED,"Mumbai,Maharashtra",Enterprise Software
64f4414be4b0c7662b3a85bf,TECHADVIIST SOLUTIONS PRIVATE LIMITED,"Tiruvallur,Tamil Nadu",IT Services
64f43dc0e4b0c7662b3a8560,AloftAura Fashion,"Ahmedabad,Gujarat",Textiles & Apparel
64f43d1ce4b0c7662b3a8551,zamzam homely foods &amp; catering services,"Karaikal,Puducherry",Food & Beverages
64f43c73e4b0c7662b3a8540,NEXTTALES TECHNOLOGY PRIVATE LIMITED,"Bengaluru,Karnataka",IT Services
64f43b9ee4b0c7662b3a852c,Vridhi Internationals Private Limited,"Ambala,Haryana",Professional & Commercial Services
64f43601e4b0c7662b3a8469,M/S SUBANSHIRI ENTERPRISE &amp; SECURITY SERVICE,"Dibrugarh,Assam",Construction
64f435e3e4b0c7662b3a8465,Meir Industries Private Limited,"Thane,Maharashtra",Fashion
64f43228e4b0c7662b3a83ed,12K virtual Filmz,"Palakkad,Kerala",Media & Entertainment
64f587a4e4b0c7662b3b1012,RAASO CLEANING PRODUCTS PRIVATE LIMITED,",Maharashtra",
64f58768e4b0c7662b3b0ff7,DRIALTO FOODS AND PRODUCTS PRIVATE LIMITED,"Thoothukudi,Tamil Nadu",Food & Beverages
64f5872ee4b0c7662b3b0fe3,Balaji Coscare LLP,"Mumbai Suburban,Maharashtra",Healthcare & Lifesciences
64f58611e4b0c7662b3b0fa5,SUNSIYA INNOVATION PVT LTD,"Delhi,Delhi",Security Solutions
64f5849be4b0c7662b3b0f25,KHETHSE INDIA PRIVATE LIMITED,",Karnataka",
64f5848de4b0c7662b3b0f1f,DEVTA SOLUTIONS PRIVATE LIMITED,"Pune,Maharashtra",Professional & Commercial Services
64f58451e4b0c7662b3b0f06,REYLAXMI PHARMACEUTICALS,"Vadodara,Gujarat",Chemicals
64f58349e4b0c7662b3b0ea6,PROLIFT INDUSTRIES LLP,"Tiruvallur,Tamil Nadu",Technology Hardware
64f582f1e4b0c7662b3b0e72,JUPITER FORMULATIONS PRIVATE LIMITED,"Mumbai,Maharashtra",Healthcare & Lifesciences
64f1bf0de4b0c7662b3a2b8a,Tiny Tails,"Noida,Uttar Pradesh",Pets & Animals
64f1bd9de4b0c7662b3a2b17,United construction and supplier,"Mahoba,Uttar Pradesh",Waste Management
64f1bd1ae4b0c7662b3a2ae1,Mulyam Agronomics Private Limited,"Pune,Maharashtra",Agriculture
64f1bb9de4b0c7662b3a2a65,DADA MALDEY PRIVATE LIMITED,"Rohtak,Haryana",Renewable Energy
64f1bb3ee4b0c7662b3a2a51,SRI DATTA VENKATESWARA CONSTRUCTIONS,"Kadapa,Andhra Pradesh",Construction
64f1bb3ce4b0c7662b3a2a4e,AETHER MEDIA AND TRADE SOLUTIONS PRIVATELIMITED,"Gurugram,Haryana",Advertising
64f1ba6fe4b0c7662b3a29e5,KAAVYA MOTION PICTURRES PRIVATE LIMITED,"Mumbai,Maharashtra",Media & Entertainment
64f1ba3de4b0c7662b3a29d5,SQUIRREL EDUTECH LLP,"Ahmedabad,Gujarat",Education
64f1b890e4b0c7662b3a2952,santosh Mishra,"Dehradun,Uttarakhand",
64f216c4e4b0c7662b3a3f4d,vtechsolutions,"Allahabad,Uttar Pradesh",IT Services
64f215efe4b0c7662b3a3f20,3EEE HOUSES PRIVATE LIMITED,"Panchkula,Haryana",Construction
64f213fee4b0c7662b3a3ebf,LEANSOFT CONSULTING PRIVATE LIMITED,"Bengaluru,Karnataka",Professional & Commercial Services
64f2121ce4b0c7662b3a3e62,ARP AUTOMATION PRIVATE LIMITED,"Ahmedabad,Gujarat",IT Services
64f2111de4b0c7662b3a3e20,Bright living private limited,"Kanpur,Uttar Pradesh",Healthcare & Lifesciences
64f2104de4b0c7662b3a3df2,ORAM BIOCHEM PRIVATE LIMITED,"Pune,Maharashtra",Green Technology
64f20efde4b0c7662b3a3dc7,VIDYUT KRG AUTOS Pvt Ltd,"Nagpur,Maharashtra",Automotive
64f20e45e4b0c7662b3a3d8c,AAMAI RICE (OPC) PRIVATE LIMITED,"Gondia,Maharashtra",Agriculture
64f20e0ce4b0c7662b3a3d7f,UCOMAX PRIVATE LIMITED,",Gujarat",
64f3199be4b0c7662b3a6727,HELIWAL ENERGY PRIVATE LIMITED,"Nagpur,Maharashtra",Analytics
64f31875e4b0c7662b3a66d2,Techschool,"Noida,Uttar Pradesh",Education
64f31738e4b0c7662b3a6644,SUPER VISION MARKETING PRIVATE LIMITED,"Durg,Chhattisgarh",Healthcare & Lifesciences
64f316b0e4b0c7662b3a6622,IRAJ GOLDSMITH PRIVATE LIMITED,"Ambala,Haryana",Fashion
64f316a6e4b0c7662b3a661f,AGSAPURE MULTI SERVICES PRIVATE LIMITED,"Solapur,Maharashtra",Professional & Commercial Services
64f31608e4b0c7662b3a65e8,NUTRACARE VITAMIN PRIVATE LIMITED,"Mumbai,Maharashtra",Chemicals
64f31560e4b0c7662b3a65b9,JYOTI SCAFFOLD PRIVATE LIMITED,"Jamnagar,Gujarat",Technology Hardware
64f314dde4b0c7662b3a6595,SMOKY DOCKY FOODS AND BEVERAGES PRIVATE LIMITED,"Bengaluru,Karnataka",Food & Beverages
64f31375e4b0c7662b3a6554,Milestone Tech Labs,"Dehradun,Uttarakhand",IT Services
64f44ea2e4b0c7662b3a8754,SPEEDLY PRIVATE LIMITED,"Ballari,Karnataka",Food & Beverages
64f44b2ce4b0c7662b3a86fb,AARAV HOLISTIC WELLNESS AND EDUCATION RESEARCH CENTRE LLP,"Madurai,Tamil Nadu",Healthcare & Lifesciences
64f44a34e4b0c7662b3a86e3,Tenbasket Hyperstores Pvt. Ltd.,"Hyderabad,Telangana",Retail
64f44965e4b0c7662b3a86cb,NESTER FERTIGANICS INDIA PRIVATE LIMITED,"Patan,Gujarat",Agriculture
64f44914e4b0c7662b3a86c8,SYNCHEER INDIA PRIVATE LIMITED,"Bhubaneswar,Odisha",Human Resources
64f446b5e4b0c7662b3a8696,RINGLINE CALL SYSTEM PRIVATE LIMITED,"Delhi,Delhi",Telecommunication & Networking
64f44502e4b0c7662b3a865d,Sterinova Technology Pvt. Ltd.,"Pune,Maharashtra",Healthcare & Lifesciences
64f443cee4b0c7662b3a8637,Turbofy Cyber Solution,"Chhatarpur,Madhya Pradesh",Internet of Things
64f44392e4b0c7662b3a8627,Urmish,"Mumbai,Maharashtra",Fashion
64f4bb0ee4b0c7662b3ac6d6,TOJO TRADERS PRIVATE LIMITED,"Kolkata,West Bengal",Other Specialty Retailers
64f4ba8fe4b0c7662b3ac57f,PROTON ENVIRO CLEANTECH PRIVATE LIMITED,"Gurugram,Haryana",Green Technology
64f4b6d2e4b0c7662b3abb97,COTYLEDON TECHNOLOGIES PRIVATE LIMITED,"Chennai,Tamil Nadu",IT Services
64f4b2e1e4b0c7662b3ab14e,ORION IT AND WATER SOLUTIONS,"Palakkad,Kerala",Telecommunication & Networking
64f4b25ce4b0c7662b3aafe8,ESHINE TEXTILES MILLS PRIVATE LIMITED,"Ludhiana,Punjab",Textiles & Apparel
64f4b1d1e4b0c7662b3aae7c,SHREETRACK ENGINEERING PRIVATE LIMITED,"Varanasi,Uttar Pradesh",Construction
64f4b1abe4b0c7662b3aae14,BEACH,"Kollam,Kerala",Fashion
64f4acf1e4b0c7662b3aaa6c,Vinayaka Traders,"Chirang,Assam",Professional & Commercial Services
64f4ab27e4b0c7662b3aaa44,TOYGATOR PRIVATE LIMITED,"Pune,Maharashtra",Toys and Games
64f5b30ce4b0c7662b3b2164,TAZMIC PRIVATE LIMITED,",Karnataka",
64f5b2dae4b0c7662b3b214d,V-HAB,"South Delhi,Delhi",Healthcare & Lifesciences
64f5b29ee4b0c7662b3b2136,Biome Laboratories Private Limited,"Mumbai,Maharashtra",Biotechnology
64f5b222e4b0c7662b3b2113,KALAPIPAL KISAN PRODUCER COMPANY LIMITED,",Madhya Pradesh",
64f5b1a4e4b0c7662b3b20e6,KEA INFRA DEVELOPERS PRIVATE LIMITED,"Mahbubnagar,Telangana",Real Estate
64f5b189e4b0c7662b3b20d1,IGRAMEEN MANDI PRIVATE LIMITED,",Maharashtra",
64f5b128e4b0c7662b3b20a5,PATNA PRINTER PRIVATE LIMITED,"Patna,Bihar",Retail
64f5aff2e4b0c7662b3b1fe2,Xperiance Fintech Private Limited,"Gautam Buddha Nagar,Uttar Pradesh",Finance Technology
64f5afb2e4b0c7662b3b1fac,SUNDER SOHAN HEALTHCARE PRIVATE LIMITED,"Bikaner,Rajasthan",Healthcare & Lifesciences
64f2dffee4b0c7662b3a5561,EPISOME BIOTECH PRIVATE LIMITED,"Ahmedabad,Gujarat",Healthcare & Lifesciences
64f2dfdfe4b0c7662b3a5554,Olympia Shipping &amp; Logistic Pvt. Ltd,"Navi Mumbai,Maharashtra",Logistics
64f2dfbce4b0c7662b3a553d,Unique Engineers And Consultants,"Patiala,Punjab",Professional & Commercial Services
64f2df80e4b0c7662b3a5526,4LUNCHES PRIVATE LIMITED,"Bengaluru,Karnataka",AR VR (Augmented + Virtual Reality)
64f2d12ce4b0c7662b3a514c,DHARMAGEDDON CODEWORKS PRIVATE LIMITED,",Karnataka",
64f2ce36e4b0c7662b3a4f92,ZIBOX NETWORKS AND TECHNOLOGIES PRIVATE LIMITED,",Tamil Nadu",
64f2cc3de4b0c7662b3a4f03,SKILLPRO SOFTWARE PRIVATE LIMITED,",Maharashtra",
64f2ca34e4b0c7662b3a4e5c,NC INFRASTRUCTURE PRIVATE LIMITED,"Shivamogga,Karnataka",Construction
64f2c896e4b0c7662b3a4dc6,Suvi Enterprises,"Mysuru,Karnataka",Education
64f04226e4b0c7662b39cb3c,Palmella Enterprises Private Limited,"Eluru,Andhra Pradesh",Healthcare & Lifesciences
64f041d9e4b0c7662b39cb27,Skylight education classes,"Sri Muktsar Sahib,Punjab",Education
64f0413fe4b0c7662b39cae6,INFAGROW,"Hyderabad,Telangana",Agriculture
64f0410fe4b0c7662b39cad5,CXBERRIES SOLUTIONS PRIVATE LIMITED,"Pune,Maharashtra",IT Services
64f03f11e4b0c7662b39ca04,GIROMILL PRECISION PRIVATE LIMITED,"Bengaluru Urban,Karnataka",Automotive
64f03dbbe4b0c7662b39c995,Dhaaga Life LLP,"Surat,Gujarat",Fashion
64f03ccce4b0c7662b39c92f,Babji Real Retailers,"Chittorgarh,Rajasthan",Retail
64f03c23e4b0c7662b39c8fc,RRUSH AUTOMATION & CONTROLS (OPC) PRIVATE LIMITED,"Ahmedabad,Gujarat",Design
64f03ba2e4b0c7662b39c8c8,Konect U,"Mumbai,Maharashtra",Education
64f04b2de4b0c7662b39cead,PESOFTS EDTECH PRIVATE LIMITED,"South Delhi,Delhi",Education
64f04abbe4b0c7662b39ce98,STARLINE DEFENCE PRIVATE LIMITED,"Kolkata,West Bengal",Aeronautics Aerospace & Defence
64f0482be4b0c7662b39cdb3,GLITTER EARTH WASTE DISPENSER PRIVATE LIMITED,"Patiala,Punjab",Green Technology
64f0481fe4b0c7662b39cdab,NewEra ENTERPRISE,"Kolkata,West Bengal",Waste Management
64f04478e4b0c7662b39cc3e,Modern mobile service center,"Ratlam,Madhya Pradesh",Retail
64f04400e4b0c7662b39cc18,COLORCARE CONCEPTS PRIVATE LIMITED,"Hyderabad,Telangana",House-Hold Services
64f04328e4b0c7662b39cbcf,TAKE AGRO INDIA PRIVATE LIMITED,"Navi Mumbai,Maharashtra",Food & Beverages
64f042cee4b0c7662b39cbac,TECHNODREAMS ADVANCED SYSTEMS PVT LTD,"Hyderabad,Telangana",IT Services
64f04265e4b0c7662b39cb5f,Picapool,"Sangareddy,Telangana",Advertising
64f5aebde4b0c7662b3b1f35,AOrtho Medical Devices,"New Delhi,Delhi",Healthcare & Lifesciences
64f5ade4e4b0c7662b3b1ee8,World EDX Private Limited,"Kanpur Nagar,Uttar Pradesh",Education
64f5ad67e4b0c7662b3b1ecc,ANNEX ECO WHEELS PRIVATE LIMITED,"Panipat,Haryana",Automotive
64f5ab6ee4b0c7662b3b1e3e,CBN ADVISORY INDIA PRIVATE LIMITED,"Chennai,Tamil Nadu",Professional & Commercial Services
64f5ab28e4b0c7662b3b1e25,EXPERT ENGINEERS AND AUTOMATION PRIVATE LIMITED,"South West Delhi,Delhi",Construction
64f5aab4e4b0c7662b3b1df2,Content Foundry,"Faridabad,Haryana",Marketing
5b27d636e4b04f0864e468a0,VOXBOURNE BUILDCON PRIVATE LIMITED,"New Delhi,Delhi",Construction
64f5aa81e4b0c7662b3b1dde,ROBOALPHA LABS LLP,"Ahmedabad,Gujarat",IT Services
64f5aa40e4b0c7662b3b1dc1,VISHWAK IMPEX PRIVATE LIMITED,"Ahmednagar,Maharashtra",Agriculture
64f2fc52e4b0c7662b3a5f1c,LAXMI DIGITAL PRINT,"Surat,Gujarat",Textiles & Apparel
64f2fbfce4b0c7662b3a5f00,TNN INFRASTRUCTURE PRIVATE LIMITED,"Patna,Bihar",Construction
64f2fba0e4b0c7662b3a5ef0,MA SHARADA FACILITY MANAGEMENT SERVICES,"Central Delhi,Delhi",Professional & Commercial Services
64f2fa5ae4b0c7662b3a5e77,Naturic Mars herbal pvt. Ltd.,"Udaipur,Rajasthan",Healthcare & Lifesciences
64f2f957e4b0c7662b3a5e02,FLEETNOX TRANSPORTATION SERVICES PRIVATE LIMITED,"Ranga Reddy,Telangana",Analytics
64f2f953e4b0c7662b3a5dfd,MBOX10 TRADERS PRIVATE LIMITED,"Manachanallur,Tamil Nadu",Food & Beverages
64f2f86fe4b0c7662b3a5d76,L R GRAND DAUGHTERS PRIVATE LIMITED,"South Delhi,Delhi",Fashion
64f2f7fce4b0c7662b3a5d62,MOCKZILLA PRIVATE LIMITED,"North West Delhi,Delhi",Food & Beverages
